# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,FuselageGeom,0,RUKYRFGLOR,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,26,17
# x,y,z,u,w
-6.440407976052087147e-01, -1.002980356296111764e-01, 7.583876021328985750e-01, 2.794600102305659512e-05
-5.358730086434847495e-01, -1.210636721842395236e-01, 8.355738781727481967e-01, 1.425546842102666612e-05
8.851698115445283399e-01, 7.579560333873444633e-02, -4.590527543156031620e-01, 1.473474392557713069e-05
9.096719235572937601e-01, 6.846014610984567372e-02, -4.096464327761095148e-01, 2.894976722567632808e-05
9.058132513976852040e-01, 6.036892403609309121e-02, -4.193542018426408280e-01, 4.927977511905684397e-05
8.931781788299806291e-01, 4.354580449273926651e-02, -4.475896600381192303e-01, 6.655623651205762380e-05
8.861536175966290285e-01, -1.951067413118374311e-02, -4.629806687274904409e-01, 6.653230958027686582e-05
8.841356749544414528e-01, -4.705529023403643568e-02, -4.648547170179567756e-01, 4.924471351578728459e-05
8.765153780455645638e-01, -6.591447556665328000e-02, -4.768396732240452462e-01, 2.893548512207014641e-05
7.620739135061549430e-01, -8.836286601271822749e-02, -6.414322678688935131e-01, 1.436594431283288388e-05
-9.806437257925740836e-01, 1.794270733297775172e-02, -1.949767737891410224e-01, 1.431583304278070308e-05
-9.809095754930095001e-01, 5.092384992560956836e-02, 1.876783584084164846e-01, 2.975482755136849640e-05
-9.482602229943967176e-01, 5.013934781060309931e-02, 3.135101199128097482e-01, 5.071795481215742149e-05
-9.115916109670976208e-01, 3.453698851193165442e-02, 4.096436637358600308e-01, 6.851990031313132394e-05
-8.597010572853682753e-01, -2.953536026998870856e-02, 5.099428934656722312e-01, 6.849740803607348087e-05
-7.854604337298806138e-01, -6.066292296729442618e-02, 6.159317468859124567e-01, 5.071854171247102100e-05
-7.030976903222017071e-01, -8.285328496385531427e-02, 7.062499352455074986e-01, 2.982582155816909024e-05
-6.049472015787226153e-01, -9.653598947110043904e-02, 7.903921090439276487e-01, 1.519491489826329472e-05
8.982473661585769209e-01, 7.320050477054035332e-02, -4.333513070137406942e-01, 1.511784539465560905e-05
9.225764963332671043e-01, 6.900482694724652255e-02, -3.795931272710478810e-01, 2.970995405744927711e-05
9.218815907926131148e-01, 6.094349419347497993e-02, -3.826489554058271625e-01, 5.057571298922992171e-05
9.141611423807812775e-01, 4.418010944305816867e-02, -4.029361285497545797e-01, 6.830695350113505588e-05
9.111029086945021671e-01, -1.653882593937593126e-02, -4.118470067937419765e-01, 6.827937700543297702e-05
9.117972511681609049e-01, -4.312992961269229014e-02, -4.083694184605283217e-01, 5.053109494558747191e-05
9.086543274329600406e-01, -6.084101698805347708e-02, -4.130928272062037165e-01, 2.968619797990944406e-05
8.251142894320018240e-01, -7.363046229741719573e-02, -5.601472702754083377e-01, 1.476435686012800726e-05
-9.787094852854091309e-01, 5.332893512251240392e-02, -1.982013322131521149e-01, 1.472977050954757763e-05
-9.858891723767261306e-01, 6.693183260558881187e-02, 1.534362068561112846e-01, 3.047507904481881535e-05
-9.604664461322031110e-01, 6.107236304201473648e-02, 2.716143816638585951e-01, 5.191946009762330556e-05
-9.305604641351710171e-01, 4.379546865492113528e-02, 3.635095315309229691e-01, 7.012420821228083966e-05
-8.877895582773462912e-01, -1.797205912049955334e-02, 4.598985815423694556e-01, 7.008252603153629335e-05
-8.253131448613530985e-01, -4.561556866112700254e-02, 5.628298435715588521e-01, 5.186512050932249739e-05
-7.543162304607984314e-01, -6.299659213654032475e-02, 6.534817930459837498e-01, 3.047595547282536281e-05
-6.658683845674114865e-01, -7.087864594650998551e-02, 7.426947636696888955e-01, 1.551302628602206036e-05
8.986494974289880311e-01, 6.683968549743592169e-02, -4.335453116033328169e-01, 1.514733911964525862e-05
9.229003094656720307e-01, 6.374096350406127653e-02, -3.797263598431647180e-01, 2.977113352052747613e-05
9.221108098485019111e-01, 5.673279138961643403e-02, -3.827440982453968465e-01, 5.068727511266989333e-05
9.142576342061897732e-01, 4.172742947993852980e-02, -4.029786593911613979e-01, 6.846671438556237524e-05
9.111093553899822783e-01, 1.610543927107423168e-02, -4.118499209017005835e-01, 6.844097149989272788e-05
9.119761907977487203e-01, -3.831949612222152607e-02, -4.084495606987075811e-01, 5.064594776326412397e-05
9.089773592617320652e-01, -5.470944939651810335e-02, -4.132396840772892266e-01, 2.975027796931974352e-05
8.771489659850721932e-01, -6.660549873479304495e-02, -4.755769117709650606e-01, 1.484228353334654029e-05
-9.801559748501124103e-01, 5.667574784266116161e-02, -1.899529535756179499e-01, 1.479786077567204095e-05
-9.859612767385905752e-01, 6.583500148545201602e-02, 1.534474286243304730e-01, 3.044993921300830970e-05
-9.604964011463917872e-01, 6.056145010012382868e-02, 2.716228527694233286e-01, 5.187298527315906750e-05
-9.304965550626479454e-01, 4.533355269810283861e-02, 3.634845664073133031e-01, 7.006540696962930252e-05
-8.877525415634808237e-01, 2.015829793765141695e-02, 4.598794059009786439e-01, 7.002188203819684773e-05
-8.255999444072210647e-01, -3.724376367228775936e-02, 5.630254291435836667e-01, 5.181117687456118998e-05
-7.547310894504549728e-01, -5.359733405546018847e-02, 6.538411950918026072e-01, 3.043742953003863606e-05
-6.663226744597187112e-01, -6.054478281496127046e-02, 7.432014684960847051e-01, 1.549139405460730849e-05
9.096772771875347718e-01, 6.026393962239219582e-02, -4.109203194657835012e-01, 1.513518215710014716e-05
9.336540940102179276e-01, 5.664516418714475587e-02, -3.536684296232426306e-01, 2.974615818186786205e-05
9.354633751605105907e-01, 4.937439635703716467e-02, -3.499577727636346003e-01, 5.064985511345386428e-05
9.315800223747140452e-01, 3.492862195456006291e-02, -3.618544642265488775e-01, 6.842747826097672083e-05
9.313037877978975754e-01, -1.511907184368640154e-02, -3.639294828670435744e-01, 6.841061159680139180e-05
9.341153604709582225e-01, -3.624299645550307925e-02, -3.551266514078297853e-01, 5.062294145663018816e-05
9.344783015291158179e-01, -4.998819119685845441e-02, -3.524932406616120839e-01, 2.973318849585370976e-05
9.145616922494923529e-01, -6.031172024765429907e-02, -3.999242521659739924e-01, 1.488314326342688151e-05
-9.838739000821928871e-01, 5.482973135453431124e-02, -1.702523106939953512e-01, 1.482756079852230044e-05
-9.900470278508218813e-01, 6.117901697060704885e-02, 1.267438776677757284e-01, 3.031844974831606330e-05
-9.701218099252505445e-01, 5.774823296185784688e-02, 2.356455293383245275e-01, 5.165033598709511519e-05
-9.457762880196224353e-01, 4.544175152546132274e-02, 3.216244086479172481e-01, 6.977242638876702228e-05
-9.109080182314213125e-01, 2.334455619430479689e-02, 4.119485574896403213e-01, 6.972935190905533173e-05
-8.599309628557737506e-01, -3.087245002805362459e-02, 5.094758394185214812e-01, 5.158735617765941415e-05
-8.002106828117693249e-01, -4.754215966943729776e-02, 5.978315867933775563e-01, 3.030079962736444279e-05
-7.221936455518138676e-01, -5.543162379243581767e-02, 6.894662235442103881e-01, 1.542152445016912118e-05
9.363465782710143070e-01, 5.384893678236093995e-02, -3.469227253547574885e-01, 1.512802724901832376e-05
9.439918163315585975e-01, 4.888883724105179407e-02, -3.263270327329056975e-01, 2.972640835897436120e-05
9.472131686112538196e-01, 4.067662032021632235e-02, -3.180135622402819329e-01, 5.061983067747805401e-05
9.458793430429202065e-01, 2.616235811704845093e-02, -3.234622071006888477e-01, 6.839840749231466282e-05
9.470535821451888658e-01, -1.840980281014065190e-02, -3.205473314605156165e-01, 6.839226029311761793e-05
9.506442731750499586e-01, -3.542586244583052074e-02, -3.082539118153251323e-01, 5.060999356001249149e-05
9.527070369868639865e-01, -4.581360208189420163e-02, -3.004170693219545552e-01, 2.972200311754935462e-05
9.390266272286812432e-01, -5.386575802857362233e-02, -3.395989892027573842e-01, 1.492402090481115960e-05
-9.898217080351132680e-01, 5.353095248037134657e-02, -1.318613795961320334e-01, 1.486578865796551663e-05
-9.924083361051885266e-01, 5.738241213434633337e-02, 1.087793785906834981e-01, 3.017709605424256542e-05
-9.768244560752468164e-01, 5.680478511014636078e-02, 2.063666601025662406e-01, 5.141227789753345081e-05
-9.574844425565323114e-01, 4.836749072380743669e-02, 2.844013503893553785e-01, 6.945795031208600425e-05
-9.299404667807904534e-01, 2.978713908674347072e-02, 3.665016433640546634e-01, 6.941199589839539734e-05
-8.897231246640195934e-01, -2.261899300023737999e-02, 4.559398453675097551e-01, 5.134302506607555072e-05
-8.413192654972584394e-01, -4.056952967061232262e-02, 5.390139207529419663e-01, 3.015237077472782026e-05
-7.754741341609630023e-01, -5.024454578908554153e-02, 6.293769560968635046e-01, 1.534798956464942789e-05
9.541123983161241551e-01, 4.736664587453491559e-02, -2.956787652809212408e-01, 1.512356108605973870e-05
9.546201158919407348e-01, 4.049596998916801111e-02, -2.950601815716485943e-01, 2.970856330959976564e-05
9.578769920406829952e-01, 3.066294006771439276e-02, -2.855371293290893120e-01, 5.059298834290815167e-05
9.576471120309502094e-01, 1.545187212660047334e-02, -2.875295610307987415e-01, 6.837444117252242993e-05
9.589512968759968947e-01, -2.363642375797243150e-02, -2.825840223575587506e-01, 6.837969816621709005e-05
9.622163986452633155e-01, -3.587317080225748550e-02, -2.699124261584336382e-01, 5.060108938546942296e-05
9.645639728511984368e-01, -4.220565012319650589e-02, -2.604515797133715727e-01, 2.971268409311990930e-05
9.526462220764905231e-01, -4.735985827972926526e-02, -3.003701373091438587e-01, 1.496212599620281710e-05
-9.963609409816900353e-01, 5.279707661016717901e-02, -6.691295829285652530e-02, 1.491151302556200425e-05
-9.929661326544563238e-01, 5.744515514124001049e-02, 1.035292883779817263e-01, 3.002378419589250163e-05
-9.808175511114309852e-01, 5.785235033475735061e-02, 1.861452040545764075e-01, 5.115683413554666849e-05
-9.660033331444930482e-01, 5.416814734487430255e-02, 2.527911631504421996e-01, 6.912192015477230066e-05
-9.455148326079239052e-01, 3.948674591933747785e-02, 3.231756460736350256e-01, 6.907111004904052166e-05
-9.160980510709139102e-01, 1.467132366438745651e-02, 4.006858034495456855e-01, 5.107805125874128487e-05
-8.798005753795057338e-01, -3.266724642716181681e-02, 4.742191461473881375e-01, 2.999047713608401244e-05
-8.289882996320872000e-01, -4.500979748451038043e-02, 5.574518070681127035e-01, 1.526895755104387516e-05
9.551705140846938891e-01, 5.416419925511894128e-03, -2.960066746179418340e-01, 1.246897473281293711e-05
9.661936588227010292e-01, 1.692622699292947383e-02, -2.572611834120838714e-01, 2.449469970712175778e-05
9.678848506443825661e-01, 1.124901326112188148e-02, -2.511421422098499834e-01, 4.172116607222755305e-05
9.672758801611451851e-01, -3.526755766679897617e-05, -2.537269603622785419e-01, 5.639631327277220500e-05
9.677727999292374816e-01, -2.187063016600440668e-02, -2.508734407091874341e-01, 5.640533947192712404e-05
9.698389516060753612e-01, -2.809066672811010024e-02, -2.421225358994879007e-01, 4.173537857959601615e-05
9.712654191107199519e-01, -3.133842951720171993e-02, -2.359266591020880710e-01, 2.450189221960486689e-05
9.537119789807759762e-01, -3.042970270360357242e-03, -3.007061713375795420e-01, 1.236133561994532208e-05
-9.822468205469482294e-01, 1.756126141322374434e-01, -6.596509139729184179e-02, 1.249962418286097298e-05
-9.873929496368354375e-01, 1.094795108647203252e-01, 1.143214752716710803e-01, 2.476063592863241898e-05
-9.798527519724317125e-01, 9.304870085081203002e-02, 1.767215994779031685e-01, 4.212566384856041295e-05
-9.701956821751853699e-01, 8.404553339574968862e-02, 2.272810740137655439e-01, 5.688581602899248817e-05
-9.576223751761613334e-01, 6.173188174963706309e-02, 2.813335410817849880e-01, 5.682987196963264188e-05
-9.383176159514391435e-01, 5.559251777756827467e-02, 3.412763155602192566e-01, 4.201936197092422760e-05
-9.148195915381859278e-01, 6.194048680033874960e-02, 3.990845662674060712e-01, 2.466637621360813224e-05
-8.811499713715691406e-01, 8.332483793647754711e-02, 4.654371056702965581e-01, 1.256703357256660865e-05
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,12,9
# nx,ny,nz
-6.851829903263622068e-01, 0.000000000000000000e+00, 7.283709698823973566e-01
-7.394253225216298464e-01, 0.000000000000000000e+00, 6.732385850601432242e-01
-7.863133873855210343e-01, 0.000000000000000000e+00, 6.178278537087069644e-01
-8.263830760538790621e-01, 0.000000000000000000e+00, 5.631083480217007331e-01
-8.602357629265339201e-01, 0.000000000000000000e+00, 5.098964916355124277e-01
-8.884891442278022300e-01, 0.000000000000000000e+00, 4.588976362865117009e-01
-9.117783485848310887e-01, -5.730283631115645586e-15, 4.106826549197303833e-01
-9.307215490756384213e-01, 0.000000000000000000e+00, 3.657285852736205656e-01
-9.459159030843441451e-01, 1.567348385623293213e-14, 3.244119361122977385e-01
-9.579202264674313572e-01, 1.909738195381864368e-14, 2.870345618990590708e-01
-9.672512384575315814e-01, 2.460507121972156628e-14, 2.538208850791662807e-01
-9.743700647852346908e-01, 5.439836574539507144e-14, 2.249510543438676680e-01
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
5.348702258192943315e-01, 2.999999999999996073e-02, -7.555568724708515774e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.348702258192943315e-01, 2.999999999999996073e-02, -7.555568724708515774e-03
5.348213342883711974e-01, 2.999999999999996073e-02, -7.601561284468226487e-03, 1.127570259384924611e-17, 8.996450442104821955e-04, -6.851829903263734201e-01, 0.000000000000000000e+00, 7.283709698823868095e-01, 1.000000000000000000e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 5.348213342883711974e-01, 2.999999999999996073e-02, -7.601561284468237763e-03
5.344611892490853666e-01, 2.999999999999996073e-02, -7.940351907890360120e-03, 4.667663494284972988e-17, 2.536120838718642495e-03, -6.851829903263089161e-01, -2.325622552473129865e-14, 7.283709698824475387e-01, 1.000000000000000000e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 5.344611892490853666e-01, 2.999999999999999195e-02, -7.940351907890325425e-03
5.331743036113397727e-01, 2.999999999999996073e-02, -9.150933034731493707e-03, 8.673617379884035472e-18, 4.744392532983780428e-03, -6.851829903263632060e-01, 1.462546333522557734e-15, 7.283709698823963574e-01, 1.000000000000000000e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 5.331743036113397727e-01, 2.999999999999996073e-02, -9.150933034731502380e-03
5.304999999999999716e-01, 2.999999999999996073e-02, -1.166666666666666720e-02, 1.734723475976807094e-18, 5.999999999999941144e-03, -6.851829903263525479e-01, 0.000000000000000000e+00, 7.283709698824065715e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 5.304999999999999716e-01, 2.999999999999996073e-02, -1.166666666666666893e-02
5.278256963886601705e-01, 2.999999999999996073e-02, -1.418240029860186671e-02, 1.168977108780794757e-16, 4.744392532983860225e-03, -6.851829903263750854e-01, -7.312731667612665413e-16, 7.283709698823852552e-01, 1.000000000000000000e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 5.278256963886600595e-01, 2.999999999999995726e-02, -1.418240029860183028e-02
5.265388107509144655e-01, 2.999999999999996073e-02, -1.539298142544302805e-02, 1.939479807224432123e-17, 2.536120838718799488e-03, -6.851829903263541022e-01, 0.000000000000000000e+00, 7.283709698824051282e-01, 1.000000000000000000e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 5.265388107509144655e-01, 2.999999999999996420e-02, -1.539298142544300897e-02
5.261786657116287458e-01, 2.999999999999996073e-02, -1.573177204886513220e-02, 4.819909745438293024e-17, 8.996450442104023983e-04, -6.851829903263108035e-01, 5.399046839632328633e-14, 7.283709698824456513e-01, 1.000000000000000000e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 5.261786657116287458e-01, 2.999999999999998501e-02, -1.573177204886509056e-02
5.261297741807056116e-01, 2.999999999999996073e-02, -1.577776460862481689e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 5.261297741807056116e-01, 2.999999999999996073e-02, -1.577776460862481689e-02
5.363580971807870856e-01, 4.090909090909093659e-02, -5.232654277314978050e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.090909090909090828e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.363580971807870856e-01, 4.090909090909093659e-02, -5.232654277314978050e-03
5.361273680027063282e-01, 4.090909090909093659e-02, -5.486066664399517553e-03, 6.402478747500711361e-05, 6.310147763726218443e-04, -7.205424178887830378e-01, 0.000000000000000000e+00, 6.934108623485691902e-01, 1.090909090909090828e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 5.360812354275342750e-01, 4.090909090909093659e-02, -5.441671181304784909e-03
5.354391951989297960e-01, 4.090909090909093659e-02, -6.241894403146296295e-03, 1.390481740074710985e-04, 1.761940999141047058e-03, -7.289528930743625068e-01, 0.000000000000000000e+00, 6.845638609205988434e-01, 1.090909090909090828e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 5.353378356302103125e-01, 4.090909090909093659e-02, -6.146707048293814646e-03
5.336776986920165333e-01, 4.090909090909093659e-02, -8.176565338010593695e-03, 2.125985761013821616e-04, 3.242559317079903025e-03, -7.356039508528632309e-01, 0.000000000000000000e+00, 6.774118595726371650e-01, 1.090909090909090828e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 5.335213103394906842e-01, 4.090909090909093659e-02, -8.032548541231239111e-03
5.304870229806675219e-01, 4.090909090909093659e-02, -1.168091946934048803e-02, 2.443156695921965709e-04, 4.053822055379177267e-03, -7.413019753700923475e-01, 0.000000000000000000e+00, 6.711716481738475570e-01, 1.090909090909090828e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 5.303059112921849616e-01, 4.090909090909093659e-02, -1.151694171870559433e-02
5.272959506257535178e-01, 4.090909090909093659e-02, -1.518570923864841736e-02, 2.090673669624904603e-04, 3.255008499341019695e-03, -7.478735532612068582e-01, 0.000000000000000000e+00, 6.638412071666361935e-01, 1.090909090909090828e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 5.271395946711523450e-01, 4.090909090909093659e-02, -1.504692170538485425e-02
5.255305999855356403e-01, 4.090909090909093659e-02, -1.712461321039612100e-02, 1.317767341417348239e-04, 1.829882562208007268e-03, -7.587342203769340543e-01, 0.000000000000000000e+00, 6.514003245539612408e-01, 1.090909090909090828e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 5.254306164678927971e-01, 4.090909090909093659e-02, -1.703877380300752864e-02
5.248400754043700545e-01, 4.090909090909093659e-02, -1.788302393204520974e-02, 5.280522747703945665e-05, 7.223626511174821357e-04, -7.798504886725308172e-01, 0.000000000000000000e+00, 6.259658259978853057e-01, 1.090909090909090828e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 5.247988952219175829e-01, 4.090909090909092966e-02, -1.784996966421058609e-02
5.246419028192128575e-01, 4.090909090909093659e-02, -1.810067905601835461e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.090909090909090828e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 5.246419028192128575e-01, 4.090909090909093659e-02, -1.810067905601835461e-02
5.373109476516151339e-01, 5.181818181818186042e-02, -2.998330839625678451e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.181818181818181657e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.373109476516151339e-01, 5.181818181818186042e-02, -2.998330839625678451e-03
5.368454692973626541e-01, 5.181818181818186042e-02, -3.590748062788752873e-03, 1.626250716972802292e-04, 6.290732534000628273e-04, -7.353414428128056679e-01, 0.000000000000000000e+00, 6.776968071947671035e-01, 1.181818181818181657e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 5.367258843425032344e-01, 5.181818181818186042e-02, -3.480537570929692105e-03
5.358052137749755861e-01, 5.181818181818186042e-02, -4.914687795587417175e-03, 3.525766500824140137e-04, 1.723429426559782785e-03, -7.577944224158821296e-01, 0.000000000000000000e+00, 6.524933818479538017e-01, 1.181818181818181657e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 5.355380331560690710e-01, 5.181818181818186042e-02, -4.684633864814503543e-03
5.337173416773348666e-01, 5.181818181818186042e-02, -7.571935719371652648e-03, 5.386946427817274107e-04, 3.071161786583491253e-03, -7.755711548197237182e-01, 0.000000000000000000e+00, 6.312601554126477943e-01, 1.181818181818181657e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 5.332995456511374632e-01, 5.181818181818186042e-02, -7.231879255449274665e-03
5.304718626043164464e-01, 5.181818181818186042e-02, -1.170247730676536764e-02, 6.191118204306590538e-04, 3.751450102831566970e-03, -7.913446019576890755e-01, 0.000000000000000000e+00, 6.113703631616654866e-01, 1.181818181818181657e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 5.299819318072104268e-01, 5.181818181818186042e-02, -1.132397068827102095e-02
5.272254782416000429e-01, 5.181818181818186042e-02, -1.583417106203983266e-02, 5.301777589306154578e-04, 3.107544336650977339e-03, -8.086337256709272836e-01, 0.000000000000000000e+00, 5.883124150547527353e-01, 1.181818181818181657e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 5.267967586251280920e-01, 5.181818181818186042e-02, -1.552226090427507969e-02
5.251282391596802102e-01, 5.181818181818186042e-02, -1.850334040551063208e-02, 3.348823224344468145e-04, 1.917892340185650300e-03, -8.321390898133050884e-01, 0.000000000000000000e+00, 5.545669799083644547e-01, 1.181818181818181657e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 5.248495704886950719e-01, 5.181818181818186042e-02, -1.831762572733341976e-02
5.240803571379539783e-01, 5.181818181818186042e-02, -1.983698643188809563e-02, 1.349420255164370907e-04, 8.908604620830154518e-04, -8.659393243366173554e-01, 0.000000000000000000e+00, 5.001490643472629172e-01, 1.181818181818181657e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 5.239635055315536860e-01, 5.181818181818186042e-02, -1.976949530408488032e-02
5.236890523483846982e-01, 5.181818181818186042e-02, -2.033500249370764901e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.181818181818181657e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 5.236890523483846982e-01, 5.181818181818186042e-02, -2.033500249370764901e-02
5.377569965594157786e-01, 6.272727272727275649e-02, -1.016746166018300899e-03, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.272727272727272485e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.377569965594157786e-01, 6.272727272727275649e-02, -1.016746166018300899e-03
5.370920051251459881e-01, 6.272727272727275649e-02, -1.992646574762029464e-03, 2.642738416673369906e-04, 6.813542220490670766e-04, -7.266948028538259274e-01, 0.000000000000000000e+00, 6.869604526501063013e-01, 1.272727272727272485e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 5.368999586978761007e-01, 6.272727272727275649e-02, -1.811100896866672891e-03
5.357870982991937980e-01, 6.272727272727275649e-02, -3.907647338971009451e-03, 5.690220437098420349e-04, 1.801818804938536567e-03, -7.699684210755676217e-01, 0.000000000000000000e+00, 6.380819935920440944e-01, 1.272727272727272485e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 5.353489692946413747e-01, 6.272727272727275649e-02, -3.544564618922770288e-03
5.335362356795599892e-01, 6.272727272727275649e-02, -7.210874474428056666e-03, 8.664101679139193891e-04, 3.027479213322720186e-03, -8.043460151589416629e-01, 0.000000000000000000e+00, 5.941611632359791173e-01, 1.272727272727272485e+00, 3.415838762408753393e+00, 5.841612375912467181e-01, 5.328393421135052543e-01, 6.272727272727275649e-02, -6.696087201220821128e-03
5.304677150253612750e-01, 6.272727272727275649e-02, -1.171404610393817110e-02, 9.953266892281326193e-04, 3.537789209531732627e-03, -8.369172145791409223e-01, 0.000000000000000000e+00, 5.473294948576150620e-01, 1.272727272727272485e+00, 3.000000000000000000e+00, 1.000000000000000000e+00, 5.296347089850161893e-01, 6.272727272727275649e-02, -1.116927444990463252e-02
5.273969104018998433e-01, 6.272727272727275649e-02, -1.622056954585091720e-02, 8.554336579849333103e-04, 3.112278787437662390e-03, -8.692069725289356397e-01, 0.000000000000000000e+00, 4.944484188538599279e-01, 1.272727272727272485e+00, 2.584161237591246607e+00, 1.415838762408753171e+00, 5.266533615018433867e-01, 6.272727272727275649e-02, -1.579760172622592801e-02
5.251282464380895298e-01, 6.272727272727275649e-02, -1.954992083594032579e-02, 5.450422619697299024e-04, 2.235845180486809285e-03, -9.001411485186782135e-01, 0.000000000000000000e+00, 4.355983387749254865e-01, 1.272727272727272485e+00, 2.276535875536843889e+00, 1.723464124463156111e+00, 5.246376314704088717e-01, 6.272727272727275649e-02, -1.931250133206419833e-02
5.238052212031328869e-01, 6.272727272727275649e-02, -2.149151105956498969e-02, 2.236299620220367763e-04, 1.266957319924395331e-03, -9.300026909087619753e-01, 0.000000000000000000e+00, 3.675527103728955525e-01, 1.272727272727272485e+00, 2.095955830069344827e+00, 1.904044169930654951e+00, 5.235972447366845639e-01, 6.272727272727275649e-02, -2.140931526090321391e-02
5.232430034405839425e-01, 6.272727272727275649e-02, -2.231658716731502873e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.272727272727272485e+00, 2.000000000000000000e+00, 2.000000000000000000e+00, 5.232430034405839425e-01, 6.272727272727275649e-02, -2.231658716731502873e-02
5.377449253549350106e-01, 7.363636363636372195e-02, 5.560961730184041385e-04, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.363636363636363535e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 5.377449253549350106e-01, 7.363636363636372195e-02, 5.560961730184041385e-04
5.370770834894805779e-01, 7.363636363636372195e-02, -5.706059441127043184e-04, 2.923803677109793574e-04, 6.484977760247042896e-04, -7.686753651841826684e-01, 0.000000000000000000e+00, 6.396391036818834808e-01, 1.363636363636363535e+00, 3.904044169930655173e+00, 9.595583006934514658e-02, 5.368523379035576859e-01, 7.363636363636372195e-02, -3.835880277758369969e-04
5.357706290888968326e-01, 7.363636363636372195e-02, -2.774697983283435157e-03, 6.283804941781295133e-04, 1.710565179854683926e-03, -8.088176564191703610e-01, 0.000000000000000000e+00, 5.880595196615736597e-01, 1.363636363636363535e+00, 3.723464124463156111e+00, 2.765358755368439447e-01, 5.352623838502561515e-01, 7.363636363636372195e-02, -2.405172851712350512e-03
